order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
19101,1562,123,Fried Rice,2024-01-27,09:10:00,Delivered,778.44
19102,3418,99,Veg Biryani,2024-08-31,15:22:00,Completed,555.84
19103,3584,139,Fried Rice,2024-08-02,19:27:00,Delivered,1257.21
19104,2400,266,Pizza,2024-02-12,00:26:00,Cancelled,146.03
19105,483,290,Salad,2025-01-20,18:50:00,Delivered,888.31
19106,848,277,Roll,2025-04-26,03:52:00,Delivered,526.83
19107,3935,113,Roll,2025-03-19,05:33:00,Delivered,849.83
19108,308,31,Noodles,2025-05-03,16:13:00,Delivered,414.49
19109,3249,51,Sandwich,2024-12-02,11:07:00,Delivered,1355.64
19110,1330,171,Burger,2025-04-19,03:29:00,Completed,230.67
19111,1283,228,Momos,2024-06-28,13:28:00,Delivered,1142.64
19112,754,96,Noodles,2024-01-26,13:41:00,Delivered,237.63
19113,1347,141,Noodles,2025-01-23,23:55:00,Delivered,888.09
19114,3569,103,Chicken Biryani,2024-07-24,17:56:00,Completed,1403.09
19115,435,224,Idli,2024-10-14,18:40:00,Delivered,858.65
19116,2409,171,Paneer Butter Masala,2024-04-02,18:32:00,Delivered,277.04
19117,402,124,Pizza,2025-02-17,07:22:00,Delivered,715.65
19118,1924,18,Burger,2024-09-25,17:04:00,Delivered,135.18
19119,2090,130,Burger,2024-07-14,03:31:00,Completed,554.43
19120,1817,214,Noodles,2025-02-16,17:45:00,Completed,677.8
19121,4661,74,Thali,2025-04-03,03:02:00,Delivered,247.98
19122,2013,159,Dosa,2024-12-25,10:47:00,Delivered,343.5
19123,4009,175,Momos,2025-03-01,06:40:00,Delivered,550.22
19124,4497,250,Sandwich,2024-11-17,13:47:00,Delivered,708.69
19125,1514,104,Pizza,2024-07-16,11:06:00,Completed,575.8
19126,793,268,Paneer Butter Masala,2024-04-10,20:22:00,Delivered,365.92
19127,2682,291,Dosa,2024-01-25,05:34:00,Delivered,881.08
19128,2128,13,Salad,2024-01-28,03:58:00,Delivered,801.8
19129,1487,143,Roll,2024-10-11,16:35:00,Delivered,1299.44
19130,2800,83,Momos,2025-03-28,09:37:00,Delivered,1272.18
19131,2086,85,Sandwich,2024-10-29,02:33:00,Preparing,928.88
19132,416,85,Thali,2024-09-25,03:34:00,Delivered,1248.25
19133,3369,120,Paneer Butter Masala,2024-10-08,00:53:00,Delivered,243.94
19134,3753,36,Pasta,2025-03-19,16:01:00,Completed,816.95
19135,1059,274,Dosa,2024-11-12,07:11:00,Delivered,1461.8
19136,4467,287,Salad,2024-06-19,21:03:00,Completed,517.24
19137,3075,16,Fried Rice,2025-05-26,12:23:00,Delivered,931.97
19138,1631,29,Fried Rice,2024-12-11,01:19:00,Completed,592.56
19139,2463,55,Chicken Biryani,2024-09-26,15:20:00,Delivered,690.63
19140,2931,108,Noodles,2025-04-21,09:00:00,Delivered,551.87
19141,4479,165,Paneer Butter Masala,2024-01-24,21:51:00,Delivered,553.94
19142,347,274,Roll,2024-05-26,08:46:00,Delivered,129.23
19143,1413,123,Pasta,2025-05-02,08:49:00,Delivered,1463.72
19144,2740,55,Burger,2024-07-09,05:32:00,Delivered,1038.79
19145,4587,154,Momos,2025-01-30,00:33:00,Delivered,776.83
19146,4984,58,Sandwich,2025-02-09,02:28:00,Completed,816.3
19147,1162,194,Fried Rice,2025-04-24,08:42:00,Completed,803.89
19148,4534,220,Sandwich,2024-07-03,12:18:00,Delivered,1317.09
19149,2138,229,Thali,2024-07-09,09:16:00,Delivered,347.8
19150,684,16,Fried Rice,2024-08-21,09:46:00,Preparing,746.16
19151,1178,73,Pasta,2025-06-01,13:25:00,Preparing,1353.12
19152,316,294,Sandwich,2024-10-21,23:31:00,Completed,1445.28
19153,882,94,Dosa,2025-04-06,05:26:00,Completed,865.51
19154,450,215,Pasta,2025-04-25,07:12:00,Completed,285.87
19155,2729,79,Noodles,2024-10-05,15:01:00,Delivered,467.15
19156,3346,199,Thali,2024-01-06,15:29:00,Preparing,1308.45
19157,4684,206,Veg Biryani,2024-12-16,18:35:00,Completed,956.65
19158,4602,255,Chicken Biryani,2024-03-02,01:57:00,Delivered,897.25
19159,1462,264,Idli,2025-01-30,17:26:00,Completed,527.39
19160,3269,185,Thali,2024-03-20,09:43:00,Completed,122.76
19161,3774,253,Dosa,2025-06-13,09:39:00,Delivered,774.99
19162,395,20,Pizza,2024-01-21,16:06:00,Delivered,311.51
19163,2290,10,Sandwich,2024-07-27,05:42:00,Completed,1010.29
19164,4812,91,Veg Biryani,2025-01-18,08:28:00,Delivered,662.1
19165,448,50,Burger,2024-04-27,07:13:00,Preparing,1334.07
19166,2423,27,Burger,2024-11-20,10:13:00,Delivered,1213.12
19167,979,262,Salad,2025-06-28,22:14:00,Completed,897.7
19168,4006,81,Pizza,2024-08-20,13:51:00,Delivered,1249.95
19169,4973,38,Idli,2025-06-25,11:19:00,Delivered,999.01
19170,403,58,Momos,2024-11-21,02:39:00,Delivered,1454.9
19171,4846,217,Chicken Biryani,2024-05-30,22:06:00,Delivered,1188.6
19172,4774,231,Pizza,2025-01-05,16:16:00,Delivered,1455.82
19173,4394,95,Momos,2025-06-30,02:11:00,Delivered,613.18
19174,2207,237,Pizza,2025-03-29,10:26:00,Completed,426.66
19175,4462,254,Roll,2025-01-23,05:10:00,Delivered,1363.43
19176,3173,17,Roll,2025-06-27,18:18:00,Delivered,900.48
19177,2894,154,Dosa,2024-09-30,14:46:00,Delivered,915.07
19178,4046,153,Momos,2025-05-05,08:32:00,Delivered,637.67
19179,706,28,Momos,2024-12-12,23:28:00,Delivered,627.52
19180,4017,3,Chicken Biryani,2025-06-25,12:14:00,Delivered,1191.24
19181,1951,61,Chicken Biryani,2024-02-13,01:45:00,Delivered,353.04
19182,4121,155,Burger,2025-02-25,03:09:00,Delivered,184.95
19183,138,208,Momos,2024-08-03,04:19:00,Delivered,795.12
19184,3998,98,Noodles,2024-06-11,12:55:00,Delivered,486.51
19185,3828,97,Roll,2024-12-07,23:54:00,Delivered,1404.28
19186,4121,44,Dosa,2024-12-15,00:05:00,Delivered,712.98
19187,42,256,Roll,2025-02-26,08:14:00,Completed,449.69
19188,817,275,Idli,2025-01-13,15:36:00,Delivered,938.24
19189,3528,264,Veg Biryani,2025-03-12,10:35:00,Delivered,311.9
19190,2218,214,Sandwich,2024-12-27,22:57:00,Delivered,947.89
19191,3597,27,Salad,2024-06-19,13:28:00,Delivered,1189.59
19192,1214,287,Momos,2025-03-05,12:48:00,Delivered,635.57
19193,3757,172,Chicken Biryani,2024-12-09,07:17:00,Completed,228.77
19194,1348,226,Roll,2025-03-04,20:57:00,Delivered,1158.39
19195,3964,73,Dosa,2025-01-07,03:02:00,Completed,770.95
19196,4289,25,Pizza,2025-04-28,12:45:00,Completed,1088.04
19197,3924,160,Noodles,2024-10-13,15:57:00,Preparing,872.51
19198,1770,121,Burger,2024-04-02,13:30:00,Completed,609.37
19199,4526,179,Veg Biryani,2024-02-18,12:06:00,Delivered,784.03
19200,1332,84,Dosa,2025-06-05,13:52:00,Completed,1231.64
19201,3721,43,Noodles,2024-05-17,07:16:00,Delivered,365.17
19202,3690,82,Pasta,2025-01-07,03:38:00,Delivered,634.59
19203,1997,167,Roll,2024-06-01,15:03:00,Completed,210.56
19204,3487,2,Momos,2024-12-06,17:13:00,Delivered,1233.58
19205,1474,294,Paneer Butter Masala,2024-05-04,00:45:00,Delivered,1473.29
19206,334,151,Fried Rice,2024-07-07,00:35:00,Completed,508.28
19207,3547,144,Paneer Butter Masala,2024-01-05,17:49:00,Delivered,1413.98
19208,3894,122,Momos,2024-08-14,04:26:00,Delivered,934.25
19209,1725,205,Thali,2024-02-26,11:42:00,Delivered,1098.55
19210,1894,84,Chicken Biryani,2024-04-11,11:18:00,Delivered,1218.35
19211,3362,19,Pasta,2024-04-24,15:07:00,Completed,1310.68
19212,266,182,Noodles,2024-10-11,12:04:00,Delivered,683.65
19213,4071,282,Dosa,2024-06-21,04:13:00,Completed,301.67
19214,983,54,Pasta,2024-03-19,11:08:00,Delivered,1100.4
19215,2510,113,Fried Rice,2024-06-17,02:57:00,Delivered,1300.98
19216,4319,300,Sandwich,2024-08-20,21:41:00,Completed,272.61
19217,340,286,Momos,2024-11-25,18:57:00,Delivered,1422.3
19218,3310,122,Sandwich,2025-05-24,20:34:00,Delivered,633.95
19219,1506,149,Chicken Biryani,2025-01-11,13:45:00,Delivered,164.2
19220,2374,106,Momos,2024-10-06,06:46:00,Completed,1317.06
19221,1669,210,Momos,2025-06-23,18:58:00,Delivered,332.1
19222,63,101,Dosa,2024-06-11,03:22:00,Completed,1075.6
19223,4136,213,Idli,2024-07-23,13:03:00,Delivered,1002.64
19224,4965,17,Dosa,2024-10-17,07:03:00,Delivered,1284.78
19225,2095,47,Roll,2024-12-21,06:49:00,Delivered,1428.61
19226,3431,100,Pasta,2025-05-09,16:01:00,Completed,796.22
19227,1196,152,Burger,2024-07-06,15:44:00,Delivered,284.71
19228,822,127,Sandwich,2024-03-18,15:42:00,Delivered,937.21
19229,2118,101,Burger,2024-02-14,12:41:00,Delivered,1490.54
19230,3105,44,Thali,2024-11-13,05:44:00,Completed,1488.98
19231,2320,150,Thali,2025-01-19,20:16:00,Delivered,707.0
19232,409,88,Thali,2025-01-18,15:41:00,Delivered,672.86
19233,3682,136,Roll,2025-05-01,10:15:00,Delivered,481.05
19234,1010,190,Momos,2024-05-25,03:29:00,Preparing,1207.93
19235,861,192,Salad,2024-02-16,09:24:00,Delivered,1170.99
19236,2173,94,Chicken Biryani,2025-03-23,07:41:00,Preparing,909.41
19237,3980,19,Noodles,2025-03-04,19:06:00,Delivered,1085.17
19238,3976,196,Sandwich,2025-05-12,14:55:00,Completed,594.86
19239,2734,285,Salad,2024-12-30,02:03:00,Completed,330.76
19240,3939,121,Sandwich,2024-06-27,08:49:00,Delivered,690.94
19241,3579,196,Veg Biryani,2024-11-11,04:07:00,Completed,1192.82
19242,4155,194,Momos,2024-12-09,11:08:00,Delivered,246.17
19243,1079,4,Paneer Butter Masala,2025-05-20,08:54:00,Delivered,167.75
19244,3648,168,Paneer Butter Masala,2024-07-10,22:23:00,Delivered,379.3
19245,2193,275,Pasta,2024-02-26,19:30:00,Cancelled,1316.05
19246,4881,229,Sandwich,2024-05-09,01:38:00,Completed,216.26
19247,1294,24,Noodles,2024-08-09,05:25:00,Completed,1114.79
19248,3767,63,Thali,2025-02-27,23:04:00,Completed,978.62
19249,507,185,Momos,2024-03-26,08:55:00,Delivered,1462.96
19250,4971,252,Thali,2025-06-03,09:55:00,Delivered,944.51
19251,718,47,Paneer Butter Masala,2024-04-30,17:18:00,Delivered,608.75
19252,2407,182,Momos,2024-03-30,07:15:00,Delivered,647.29
19253,1931,101,Noodles,2025-02-05,06:25:00,Delivered,1444.81
19254,4724,57,Pizza,2024-09-02,23:44:00,Delivered,468.4
19255,2166,152,Paneer Butter Masala,2024-11-19,03:46:00,Completed,1076.73
19256,1605,157,Veg Biryani,2024-05-30,06:09:00,Delivered,549.97
19257,2662,193,Chicken Biryani,2024-05-23,15:41:00,Completed,848.56
19258,908,73,Thali,2024-05-09,10:47:00,Completed,1486.57
19259,2946,175,Roll,2025-05-29,06:18:00,Delivered,615.99
19260,2251,245,Noodles,2024-04-11,14:56:00,Delivered,539.91
19261,1684,54,Sandwich,2024-09-29,19:30:00,Delivered,1137.2
19262,3607,130,Paneer Butter Masala,2024-02-01,23:12:00,Completed,1022.1
19263,2336,226,Salad,2024-02-11,21:45:00,Completed,604.94
19264,570,44,Momos,2025-02-17,07:00:00,Delivered,975.09
19265,4422,67,Sandwich,2024-02-09,04:28:00,Delivered,777.61
19266,2670,239,Momos,2025-01-31,03:56:00,Delivered,729.96
19267,595,148,Pizza,2024-07-06,09:26:00,Delivered,1138.2
19268,3612,272,Veg Biryani,2025-02-19,11:21:00,Delivered,1414.42
19269,1256,72,Momos,2025-06-11,20:29:00,Delivered,224.87
19270,4054,225,Fried Rice,2024-03-27,18:06:00,Completed,1012.82
19271,266,205,Salad,2024-08-25,12:03:00,Delivered,1435.75
19272,538,256,Veg Biryani,2024-07-11,02:59:00,Delivered,1291.65
19273,3893,99,Pasta,2024-10-01,11:36:00,Cancelled,984.32
19274,1593,100,Sandwich,2024-02-06,10:00:00,Delivered,966.33
19275,4987,86,Veg Biryani,2024-08-06,07:08:00,Delivered,1303.67
19276,115,273,Pizza,2024-06-25,16:42:00,Completed,173.79
19277,779,242,Veg Biryani,2025-04-15,18:46:00,Delivered,1273.35
19278,2880,230,Noodles,2024-01-10,05:14:00,Preparing,830.08
19279,3197,123,Noodles,2024-08-17,17:03:00,Delivered,1183.67
19280,3574,249,Pizza,2024-07-07,10:51:00,Completed,883.93
19281,3316,280,Thali,2025-01-16,07:18:00,Cancelled,305.71
19282,3538,184,Paneer Butter Masala,2024-06-01,12:18:00,Delivered,1046.24
19283,1319,100,Burger,2024-11-18,14:15:00,Completed,831.49
19284,4925,153,Sandwich,2024-10-04,12:47:00,Completed,152.52
19285,3400,44,Thali,2025-05-20,04:31:00,Delivered,880.95
19286,3765,36,Roll,2025-04-04,10:20:00,Delivered,367.16
19287,4628,274,Idli,2024-08-08,23:17:00,Completed,752.98
19288,3986,203,Sandwich,2025-03-23,03:23:00,Delivered,323.99
19289,293,239,Idli,2025-06-30,17:37:00,Delivered,772.34
19290,847,281,Veg Biryani,2025-05-28,17:53:00,Completed,159.24
19291,2037,270,Pizza,2024-11-08,13:59:00,Delivered,247.72
19292,919,128,Thali,2024-08-16,09:44:00,Delivered,748.12
19293,4682,176,Fried Rice,2024-03-03,20:23:00,Delivered,660.94
19294,4093,55,Roll,2025-03-22,21:19:00,Completed,1357.27
19295,4952,67,Salad,2025-06-12,04:03:00,Completed,1204.84
19296,3204,206,Chicken Biryani,2025-01-08,07:44:00,Cancelled,133.18
19297,4703,95,Veg Biryani,2025-06-12,15:40:00,Delivered,1103.37
19298,1424,133,Dosa,2024-10-24,22:47:00,Delivered,1308.84
19299,2791,29,Momos,2025-05-16,01:14:00,Delivered,141.05
19300,2899,252,Roll,2024-07-29,18:01:00,Completed,251.07
19301,3644,15,Fried Rice,2024-07-19,14:34:00,Completed,667.41
19302,4683,64,Sandwich,2025-04-06,14:23:00,Delivered,1347.18
19303,2698,146,Paneer Butter Masala,2024-03-17,11:15:00,Completed,1158.65
19304,597,156,Noodles,2025-01-23,23:56:00,Completed,1447.3
19305,2933,2,Burger,2024-04-30,07:03:00,Delivered,1002.44
19306,952,164,Noodles,2024-02-15,11:48:00,Delivered,1209.78
19307,2751,97,Veg Biryani,2024-11-03,07:17:00,Delivered,1302.48
19308,3769,114,Roll,2025-02-21,22:39:00,Delivered,693.1
19309,4169,248,Veg Biryani,2024-01-10,11:16:00,Completed,969.18
19310,2003,49,Fried Rice,2025-03-28,02:36:00,Delivered,919.53
19311,3834,287,Idli,2024-08-06,08:10:00,Delivered,468.59
19312,4042,46,Paneer Butter Masala,2025-04-11,19:05:00,Delivered,121.03
19313,3942,146,Dosa,2025-03-27,02:44:00,Completed,824.85
19314,130,27,Veg Biryani,2024-05-25,23:48:00,Delivered,650.9
19315,2045,115,Paneer Butter Masala,2024-02-24,11:53:00,Delivered,327.68
19316,2242,181,Salad,2024-06-12,18:46:00,Delivered,1476.54
19317,4572,32,Sandwich,2025-04-23,08:13:00,Delivered,986.99
19318,2435,124,Pasta,2025-04-06,17:58:00,Preparing,427.24
19319,1228,104,Veg Biryani,2024-07-04,19:52:00,Delivered,291.52
19320,787,284,Paneer Butter Masala,2024-10-02,16:48:00,Delivered,592.38
19321,4407,98,Idli,2024-12-21,21:20:00,Delivered,676.55
19322,2002,71,Paneer Butter Masala,2024-11-30,17:54:00,Completed,367.45
19323,2872,75,Burger,2024-07-27,22:01:00,Delivered,1001.73
19324,708,84,Idli,2024-03-22,01:56:00,Delivered,749.31
19325,4271,40,Paneer Butter Masala,2024-11-04,07:52:00,Completed,1232.88
19326,1365,122,Chicken Biryani,2024-12-16,10:10:00,Delivered,1213.88
19327,3673,194,Dosa,2025-05-11,13:35:00,Completed,707.83
19328,579,211,Salad,2024-07-02,17:18:00,Delivered,288.9
19329,400,31,Dosa,2024-06-18,07:13:00,Delivered,1494.31
19330,3342,220,Momos,2024-11-04,13:55:00,Delivered,209.26
19331,3269,95,Burger,2025-06-06,13:54:00,Delivered,420.2
19332,101,257,Noodles,2024-03-22,13:56:00,Preparing,1385.64
19333,2639,137,Chicken Biryani,2024-07-24,18:14:00,Delivered,1203.8
19334,85,20,Roll,2024-08-29,08:06:00,Preparing,1044.25
19335,1529,27,Burger,2025-02-22,08:09:00,Delivered,329.55
19336,1184,230,Veg Biryani,2025-05-21,23:20:00,Completed,320.84
19337,152,116,Dosa,2024-04-23,01:06:00,Delivered,354.42
19338,2412,25,Roll,2024-10-15,00:42:00,Delivered,1235.63
19339,3257,249,Pasta,2025-04-13,17:56:00,Delivered,458.56
19340,2189,224,Idli,2024-03-23,06:21:00,Completed,1216.97
19341,1628,5,Paneer Butter Masala,2024-10-06,07:03:00,Delivered,1267.59
19342,1938,281,Roll,2024-06-21,23:41:00,Delivered,772.93
19343,336,268,Pizza,2025-05-14,19:22:00,Delivered,1264.77
19344,2440,169,Fried Rice,2024-12-10,19:07:00,Delivered,981.13
19345,1987,171,Momos,2024-02-24,12:59:00,Completed,875.03
19346,4821,297,Idli,2024-06-20,20:41:00,Completed,1331.56
19347,1204,147,Burger,2024-04-01,00:05:00,Delivered,674.74
19348,1260,25,Noodles,2024-06-17,07:46:00,Completed,1065.49
19349,3328,87,Sandwich,2024-12-04,21:56:00,Delivered,1375.21
19350,4395,253,Roll,2025-06-13,20:28:00,Delivered,445.54
19351,154,296,Pasta,2024-04-26,16:26:00,Completed,1296.64
19352,3599,198,Burger,2025-04-17,09:30:00,Delivered,1002.51
19353,4484,235,Thali,2024-06-23,17:20:00,Completed,1193.94
19354,2166,79,Salad,2024-12-30,19:25:00,Completed,339.47
19355,4262,76,Pizza,2025-04-25,22:35:00,Delivered,1146.66
19356,803,16,Roll,2024-08-19,11:49:00,Delivered,1071.02
19357,3441,167,Noodles,2024-10-08,16:25:00,Delivered,204.61
19358,240,246,Paneer Butter Masala,2025-03-16,04:17:00,Completed,1033.12
19359,4239,74,Chicken Biryani,2025-02-22,19:52:00,Delivered,506.35
19360,4987,191,Pasta,2024-05-28,08:50:00,Completed,800.36
19361,2901,81,Dosa,2025-04-23,04:36:00,Delivered,236.89
19362,1548,76,Pizza,2025-05-14,11:04:00,Delivered,1182.21
19363,3556,74,Sandwich,2025-06-22,07:05:00,Completed,1272.92
19364,1861,281,Pasta,2024-06-20,01:16:00,Completed,353.35
19365,1467,162,Idli,2024-11-07,16:26:00,Delivered,1270.35
19366,4594,267,Roll,2024-10-21,19:10:00,Completed,1028.53
19367,3659,22,Paneer Butter Masala,2024-06-07,09:21:00,Cancelled,811.04
19368,1678,213,Paneer Butter Masala,2024-08-05,18:19:00,Completed,580.58
19369,2716,109,Salad,2024-09-07,02:22:00,Delivered,381.82
19370,416,244,Idli,2024-05-26,01:55:00,Preparing,291.26
19371,190,288,Burger,2024-05-30,15:28:00,Delivered,567.39
19372,4124,273,Paneer Butter Masala,2024-11-19,15:18:00,Delivered,1012.74
19373,2604,198,Roll,2025-06-13,18:57:00,Completed,481.41
19374,1828,14,Thali,2025-04-04,05:57:00,Delivered,1011.8
19375,1447,257,Dosa,2024-11-16,17:01:00,Completed,636.37
19376,281,4,Idli,2025-04-17,02:53:00,Delivered,1127.93
19377,32,20,Chicken Biryani,2024-08-17,18:48:00,Delivered,651.13
19378,937,115,Pizza,2024-05-24,03:29:00,Completed,201.36
19379,775,109,Idli,2024-08-17,09:34:00,Delivered,502.14
19380,895,288,Salad,2024-05-03,07:04:00,Cancelled,230.66
19381,3184,280,Paneer Butter Masala,2025-03-08,23:10:00,Delivered,662.31
19382,1613,83,Chicken Biryani,2024-12-18,03:29:00,Completed,979.8
19383,3703,142,Momos,2024-07-20,04:17:00,Delivered,1222.42
19384,4916,13,Salad,2024-12-13,20:04:00,Delivered,288.23
19385,307,74,Burger,2025-05-04,18:41:00,Delivered,219.54
19386,3008,254,Roll,2025-06-13,18:04:00,Delivered,1000.1
19387,4250,6,Fried Rice,2024-07-04,10:02:00,Delivered,568.35
19388,4734,291,Chicken Biryani,2025-06-09,04:36:00,Delivered,1333.63
19389,2578,138,Dosa,2024-01-16,09:04:00,Delivered,470.96
19390,1266,108,Fried Rice,2024-01-04,20:56:00,Delivered,209.96
19391,1342,45,Pasta,2024-10-05,01:19:00,Delivered,1104.12
19392,737,150,Roll,2024-03-01,23:36:00,Delivered,1291.8
19393,1211,94,Fried Rice,2025-02-28,03:50:00,Completed,1058.05
19394,272,194,Momos,2025-03-14,21:53:00,Completed,911.78
19395,150,249,Burger,2024-03-20,13:50:00,Delivered,277.09
19396,3922,285,Roll,2024-12-30,12:35:00,Delivered,1247.72
19397,2404,164,Veg Biryani,2025-03-17,13:53:00,Completed,1304.88
19398,1021,164,Pasta,2025-01-21,06:21:00,Preparing,329.47
19399,2472,300,Momos,2025-01-23,14:24:00,Preparing,224.98
19400,672,145,Idli,2025-06-03,08:06:00,Delivered,1100.53
19401,4613,42,Fried Rice,2024-11-29,05:32:00,Delivered,234.24
19402,3219,122,Pizza,2025-06-09,22:47:00,Cancelled,1286.62
19403,4513,225,Dosa,2024-03-14,23:25:00,Delivered,1377.33
19404,2192,51,Momos,2025-01-03,03:27:00,Preparing,431.86
19405,4139,237,Chicken Biryani,2024-10-01,16:03:00,Delivered,931.01
19406,2693,2,Sandwich,2024-08-10,09:51:00,Completed,887.84
19407,30,253,Pasta,2024-02-17,11:50:00,Completed,386.18
19408,3221,117,Pasta,2025-01-06,01:20:00,Delivered,1291.45
19409,2446,8,Chicken Biryani,2024-12-06,13:05:00,Cancelled,529.97
19410,1016,207,Chicken Biryani,2024-08-04,15:40:00,Delivered,300.15
19411,3195,260,Pizza,2024-04-02,20:54:00,Delivered,1411.63
19412,847,279,Pasta,2024-02-13,09:55:00,Delivered,1193.62
19413,4006,31,Dosa,2024-05-22,09:15:00,Delivered,504.25
19414,2517,84,Veg Biryani,2025-06-02,16:07:00,Delivered,1272.59
19415,2920,295,Chicken Biryani,2024-09-20,13:10:00,Delivered,1345.09
19416,2888,295,Idli,2025-06-20,13:01:00,Delivered,1402.34
19417,3002,43,Noodles,2025-04-29,14:35:00,Delivered,297.71
19418,3088,49,Sandwich,2024-01-21,15:14:00,Delivered,348.58
19419,4363,92,Noodles,2024-06-02,11:26:00,Preparing,146.46
19420,395,221,Burger,2024-01-19,08:41:00,Delivered,484.59
19421,4727,263,Dosa,2024-04-26,03:00:00,Delivered,545.29
19422,1282,300,Momos,2025-03-14,19:15:00,Delivered,310.38
19423,573,213,Sandwich,2024-06-24,06:47:00,Cancelled,679.58
19424,2327,294,Pasta,2025-02-19,22:02:00,Delivered,1374.05
19425,3414,76,Pizza,2024-05-24,01:01:00,Delivered,735.51
19426,1134,223,Momos,2024-07-19,17:07:00,Delivered,659.79
19427,391,47,Roll,2024-02-18,04:28:00,Completed,887.91
19428,1360,192,Roll,2024-01-29,08:39:00,Completed,331.21
19429,1963,104,Dosa,2025-03-15,11:08:00,Completed,1218.14
19430,1283,180,Noodles,2024-11-24,17:58:00,Delivered,1015.34
19431,3699,70,Idli,2025-05-13,22:39:00,Completed,738.62
19432,3990,69,Pasta,2024-11-22,09:23:00,Completed,604.51
19433,841,52,Paneer Butter Masala,2024-02-26,23:02:00,Completed,546.36
19434,1905,69,Paneer Butter Masala,2024-11-12,11:03:00,Delivered,435.54
19435,2773,271,Veg Biryani,2025-03-18,01:17:00,Delivered,1243.65
19436,626,135,Pizza,2024-04-11,09:54:00,Delivered,1471.36
19437,2569,248,Pasta,2024-12-09,02:55:00,Completed,1034.51
19438,4629,107,Fried Rice,2024-08-02,16:53:00,Delivered,1041.31
19439,1998,187,Idli,2024-03-20,13:48:00,Delivered,208.21
19440,607,138,Pasta,2025-04-10,00:12:00,Completed,1084.22
19441,201,95,Momos,2025-02-20,07:45:00,Completed,1394.1
19442,1659,79,Sandwich,2024-10-25,06:33:00,Delivered,157.56
19443,3184,289,Thali,2025-04-11,06:17:00,Completed,970.59
19444,1900,81,Chicken Biryani,2025-01-10,03:32:00,Delivered,779.47
19445,4251,19,Pasta,2025-03-08,15:26:00,Delivered,620.82
19446,1561,240,Salad,2024-11-14,00:08:00,Delivered,567.99
19447,2354,89,Salad,2024-05-31,19:43:00,Completed,369.55
19448,4385,106,Momos,2025-05-14,11:22:00,Delivered,304.44
19449,4662,31,Noodles,2025-06-30,20:53:00,Cancelled,1059.58
19450,1489,70,Veg Biryani,2024-04-11,05:40:00,Delivered,971.3
19451,1951,58,Idli,2024-03-12,16:57:00,Delivered,663.59
19452,3277,5,Idli,2025-06-01,09:06:00,Delivered,271.83
19453,4226,250,Idli,2024-04-10,11:07:00,Delivered,634.97
19454,998,222,Salad,2024-10-01,10:17:00,Delivered,1100.43
19455,3812,2,Sandwich,2025-01-16,10:48:00,Delivered,877.37
